total_transactions,unique_assets,unique_actions,total_volume,avg_transaction_size,account_age_days,transactions_per_day,repayment_ratio,borrow_count,repay_count,frequency_consistency,avg_days_between_transactions,total_deposits,total_borrows,utilization_ratio,healthy_utilization_score,deposit_count,deposit_to_borrow_ratio,asset_diversity_score,action_diversity_score,hour_pattern_consistency,day_variety_score,weekend_activity_ratio,liquidation_count,liquidation_volume,was_liquidated,recent_activity_ratio,risk_score,amount_variability,round_number_ratio,transaction_regularity,bot_like_score,wallet,reliability_score,utilization_score,longevity_score,diversity_score,liquidation_risk_score,bot_behavior_score,volume_consistency_score,credit_score,score_category
13,3,4,11628560720107.514,894504670777.5011,32,0.40625,1.0000236603507267,4,2,0.0,2.657662037037037,11500446169521.969,42556770838.67241,0.0037004452011135613,1.0,5,1.25,0.23076923076923078,0.8,0.6854943280895913,0.5714285714285714,0.6153846153846154,0,0,0,0.23076923076923078,0.0,1.0,0.5384615384615384,0.0,0.0,0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,0.6734233796296296,1.0,0.08510273972602739,0.45846153846153853,1.0,1.0,0.0,676.9674097124654,Fair (Elevated Risk)
3,1,2,55000000000.0,18333333333.333332,1,3.0,0.0,2,0,0.0,0.01476273148148148,40000000000.0,15000000000.0,0.375,1.0,1,0.5,0.3333333333333333,0.4,0.9518874775675312,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x02948cbed87c7ac0beb2488396a3886b9f656634,0.29985237268518516,1.0,0.24164383561643835,0.36,1.0,1.0,0.0,597.209668513762,Poor (High Risk)
1,1,1,7986972984.319666,7986972984.319666,1,1.0,0.0,0,0,0.0,0.0,7986972984.319666,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x029540b12432897be480e69f38001b8e29ebd295,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,2,38200000000.0,19100000000.0,1,2.0,0.0,1,0,0.0,0.0,33200000000.0,5000000000.0,0.15060240963855423,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x029571abceddd08d74c97010eba66f0a7d13c087,0.3,1.0,0.16164383561643839,0.46,1.0,1.0,0.0,595.2465753424657,Poor (High Risk)
25,5,4,1.0406835810941452e+16,416273432437658.06,106,0.2358490566037736,0.4342836264574468,3,4,0.49228179294240615,4.379323398912037,1.0393300000040612e+16,94000.0,9.044288147136395e-12,1.0,12,4.0,0.2,0.8,0.5506434641664859,0.5714285714285714,0.4,0,0,0,0.16,0.0,1.0,0.52,0.0,0.0,0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,0.5776047544765801,1.0,0.19311449987076762,0.44000000000000006,1.0,1.0,0.0,667.3683635997602,Fair (Elevated Risk)
15,2,4,108358750796.72562,7223916719.781708,10,1.5,0.22397372762143766,4,1,0.23405831379492947,0.6709060846527778,108358750200.9411,181.136245,1.671634682608464e-09,1.0,8,2.0,0.13333333333333333,0.8,0.5017889145008054,0.42857142857142855,0.0,0,0,0,1.0,0.0,1.0,0.6,0.0,0.0,0x02961914072c1aaa8e0a3c8477874b311079b800,0.4530979243405261,1.0,0.13643835616438355,0.4000000000000001,1.0,1.0,0.0,623.7402345097892,Fair (Elevated Risk)
1,1,1,1.108442,1.108442,1,1.0,0.0,0,0,0.0,0.0,1.108442,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x029832df0ace2538cdfbbd4fa198667ef84e7f68,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1227,1,1,1617672893238270.0,1318396816005.11,16,76.6875,0.0,0,0,0.5127908699528332,0.012391443483796297,0.0,0.0,0.0,1.0,0,0.0,0.0008149959250203749,0.2,0.4332788780827165,1.0,0.08068459657701711,0,0,0,1.0,0.0,0.5590554460165794,0.0,0.0,0.0,0x0298b2ecdef68bc139b098461217a5b3161b69c8,0.45371334655101203,1.0,0.4263013698630137,0.08048899755501224,1.0,1.0,0.48188910796684115,659.5168972710484,Fair (Elevated Risk)
56,4,4,1556903536735496.5,27801848870276.723,104,0.5384615384615384,0.2164299825206061,12,5,0.5356456094748323,1.8897851430902777,358310429473793.5,807487150000000.0,2.253596556443688,0.0,29,2.4166666666666665,0.07142857142857142,0.8,0.6187095655771111,1.0,0.4107142857142857,0,0,0,0.4107142857142857,0.0,1.0,0.6785714285714286,0.0,0.0,0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,0.5283678244197894,0.0,0.2140358271865121,0.36285714285714293,1.0,1.0,0.0,450.4830444686384,Very Poor (Very High Risk)
8,2,4,63474219816527.234,7934277477065.904,23,0.34782608695652173,1.0000003961863466,3,2,0.0,3.173158068773148,24737078441155.95,7000000000000.0,0.2829760198501798,1.0,2,0.6666666666666666,0.25,0.8,0.8526860872528026,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.375,0.0,0.0,0x0299cb22804ccda6eb64b5c891de04d9f526cccb,0.6682684193122685,1.0,0.06563430613460393,0.4700000000000001,1.0,1.0,0.0,673.9122507482577,Fair (Elevated Risk)
1,1,1,4070270990.188512,4070270990.188512,1,1.0,0.0,0,0,0.0,0.0,4070270990.188512,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,6022211561298.547,3011105780649.2734,1,2.0,0.0,0,0,1.0,0.47528935185185184,6022211561298.547,0.0,0.0,1.0,2,2.0,0.5,0.2,0.2339676537145735,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.5581282419353022,0.0,0.0,0.0,0x029ac3b28fff4be7c9b8853210a15c45e733a0b3,0.5952471064814815,1.0,0.16164383561643839,0.38,1.0,1.0,0.4837435161293956,685.2455277693059,Fair (Elevated Risk)
41,6,4,758242785756895.6,18493726481875.504,49,0.8367346938775511,0.0002361833052886276,9,8,0.0,1.2151420717592591,556097595822269.2,103992875849888.58,0.18700472116970826,1.0,18,2.0,0.14634146341463414,0.8,0.4056427830378321,0.8571428571428571,0.1951219512195122,0,0,0,0.43902439024390244,0.0,1.0,0.0975609756097561,0.0,0.0,0x029b56845268708b6b05a90f761ebfe15151c738,0.2879430526045228,1.0,0.14748672071568353,0.4078048780487805,1.0,1.0,0.0,584.8892590633614,Poor (High Risk)
1,1,1,98176261.821569,98176261.821569,1,1.0,0.0,0,0,0.0,0.0,98176261.821569,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,264.910181,264.910181,1,1.0,0.0,0,0,0.0,0.0,264.910181,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x029bc12540dc84ed8282d36ebc268b5762a64346,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
16,3,4,6747174522528.918,421698407658.0574,14,1.1428571428571428,1.0017459709254397,3,3,0.5370899501137243,0.8927445987615741,3373520837985.758,6412.936113,1.9009623538679544e-09,1.0,8,2.6666666666666665,0.1875,0.8,0.3672014319091913,0.8571428571428571,0.1875,0,0,0,1.0,0.0,1.0,0.125,0.0,0.0,0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,0.8521995390465016,1.0,0.11444227005870841,0.43250000000000005,1.0,1.0,0.0,723.4662252704317,Good (Moderate Risk)
1,1,1,80000000000000.0,80000000000000.0,1,1.0,0.0,0,0,0.0,0.0,80000000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x029c7afb648193e67014467bf18beb4cf395c879,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
17,3,4,100000939593285.0,5882408211369.706,14,1.2142857142857142,2.6008403479323782e-11,3,3,0.17857411507241527,0.8616746238425926,50000939586327.234,50000000001300.0,0.9999812086525772,9.395673711409813e-05,4,1.3333333333333333,0.17647058823529413,0.8,0.3639056570980249,0.42857142857142855,0.0,0,0,0,1.0,0.0,1.0,0.5294117647058824,0.0,0.0,0x029ce20ee686f00a1200b116086f90a682e30092,0.344955488293702,9.395673711409813e-05,0.12015655577299413,0.42588235294117655,1.0,1.0,0.0,396.86938208091505,Very Poor (Very High Risk)
2,2,2,1200936177557.9465,600468088778.9733,1,2.0,0.0,1,0,0.0,0.0036342592592592594,1000000000000.0,200936177557.94662,0.20093617755794663,1.0,1,1.0,1.0,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.940971648632604,0.5,0.0,0.0,0x029d4f3c7a8f23ad7316731f271d4e194538d88e,0.2999636574074074,1.0,0.16164383561643839,0.76,1.0,1.0,0.0,625.2374896943176,Fair (Elevated Risk)
27,5,4,773566849289112.0,28650624047744.89,58,0.46551724137931033,1.0030245639835245,7,5,0.33746134000006234,2.201891915949074,385771595093305.75,531.532151,1.377841597879801e-12,1.0,9,1.2857142857142858,0.18518518518518517,0.8,0.6712386190805775,0.42857142857142855,0.2222222222222222,0,0,0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0x029d81af39e6969033906aa51ba0a2e5f055fd43,0.7792194828405279,1.0,0.13258384506376947,0.43111111111111117,1.0,1.0,0.0,707.8035585808085,Good (Moderate Risk)
20,4,4,1462824052021749.0,73141202601087.45,60,0.3333333333333333,1.0020879265490186,4,4,0.6047152924789525,3.1078326023379628,580015331193533.6,37289.039711,6.428974840073282e-11,1.0,7,1.75,0.2,0.8,0.6668037562605105,0.42857142857142855,0.15,0,0,0,0.35,0.0,1.0,0.1,0.0,0.0,0x029de7a8c9511978c4795beccf60553d36318cfd,0.8503362617203062,1.0,0.12529680365296803,0.44000000000000006,1.0,1.0,0.0,725.3785859780218,Good (Moderate Risk)
160,8,4,662336172696664.2,4139601079354.1514,88,1.8181818181818181,1.0022241528326745,38,22,0.0,0.5515266858796296,461138181132079.56,759.0,1.6459274704529544e-12,1.0,61,1.605263157894737,0.05,0.8,0.6274982031428906,1.0,0.33125,0,0,0,0.2125,0.0,1.0,0.61875,0.0,0.0,0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,0.6944847331412037,1.0,0.29011207970112085,0.3500000000000001,1.0,1.0,0.0,702.1379952404691,Good (Moderate Risk)
1,1,1,1.108759,1.108759,1,1.0,0.0,0,0,0.0,0.0,1.108759,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x02a06a60b8b437bf6cf79d0a5933908525a139e5,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1.108192,1.108192,1,1.0,0.0,0,0,0.0,0.0,1.108192,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
115,7,4,8488614720667489.0,73814041049282.52,118,0.9745762711864406,0.15693768564430255,20,59,0.27966375746936634,1.030768660648148,3715372126633826.5,2549488782165381.0,0.6862001154310348,1.0,22,1.1,0.06086956521739131,0.8,0.45172453679019287,1.0,0.1826086956521739,0,0,0,0.034782608695652174,0.0,1.0,0.3130434782608696,0.0,0.0,0x02a0f1a59940dddb35a38327e93d7abb49e285b1,0.4363665148920495,1.0,0.2719387044346413,0.35652173913043483,1.0,1.0,0.0,635.5346083012521,Fair (Elevated Risk)
1,1,1,1684926351.168397,1684926351.168397,1,1.0,0.0,0,0,0.0,0.0,1684926351.168397,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x02a15e66e82fbf790b363a7c2786dc3b8d053425,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
16,7,4,2094657073208577.0,130916067075536.06,10,1.6,0.9574318333819475,4,3,0.44098300562505266,0.6156496913541667,1687227073185548.0,11763.935419,6.972348657723497e-12,1.0,5,1.25,0.4375,0.8,0.6934360075261912,0.5714285714285714,0.625,0,0,0,1.0,0.0,1.0,0.375,0.0,0.0,0x02a16e93539e8043766befc1d941835ef18a77d9,0.8091111381267531,1.0,0.14443835616438355,0.5825,1.0,1.0,0.0,732.1935379563458,Good (Moderate Risk)
340,5,4,3702986366331124.5,10891136371562.13,51,6.666666666666667,0.794740159924657,117,78,0.0,0.14762625641203703,254071434061793.72,1751633283789454.8,6.894255114738452,0.0,111,0.9487179487179487,0.014705882352941176,0.8,0.37321316982267605,1.0,0.23823529411764705,0,0,0,0.35294117647058826,0.0,1.0,0.4117647058823529,0.0,0.0,0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,0.6164198014057425,0.0,0.4838356164383562,0.3288235294117648,1.0,1.0,0.0,509.56264575836553,Poor (High Risk)
2,2,1,377603561349483.56,188801780674741.78,1,2.0,0.0,0,0,0.0,0.0004861111111111111,377603561349483.56,0.0,0.0,1.0,2,2.0,1.0,0.2,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x02a1da62dca18761b1e0f8a7bb5d0a596f58a815,0.2999951388888889,1.0,0.16164383561643839,0.6799999999999999,1.0,1.0,0.0,617.245360064688,Fair (Elevated Risk)
18,5,4,5883524295418610.0,326862460856589.44,97,0.18556701030927836,0.9041516347851007,3,2,0.3706427604456879,5.6732843137152775,2062721511365635.0,1003508241365560.0,0.48649720082726167,1.0,9,3.0,0.2777777777777778,0.8,0.46744934199590416,0.7142857142857143,0.2777777777777778,0,0,0,0.16666666666666666,0.0,1.0,0.5555555555555556,0.0,0.0,0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,0.7161206389105939,1.0,0.17429741561926282,0.4866666666666667,1.0,1.0,0.0,703.8414387372045,Good (Moderate Risk)
70,3,1,260000000.00044003,3714285.7142920005,23,3.0434782608695654,0.0,0,0,0.6914814860184437,0.3217156468055556,260000000.00044003,0.0,0.0,1.0,70,70.0,0.04285714285714286,0.2,0.4541377912378607,1.0,0.4,0,0,0,1.0,0.0,1.0,0.37142857142857144,0.0,0.0,0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,0.5042272893374775,1.0,0.28128648004764745,0.10571428571428573,1.0,1.0,0.0,628.821222912945,Fair (Elevated Risk)
5,3,2,131000000001714.83,26200000000342.965,10,0.5,0.0,0,0,0.6,2.498191550925926,131000000000000.0,0.0,0.0,1.0,2,2.0,0.6,0.4,0.6029623583476134,0.42857142857142855,0.2,0,0,0,1.0,0.0,1.0,0.4,0.0,0.0,0x02a4b730674d63f39160a55a73f2d3557a230c1f,0.4550180844907407,1.0,0.05643835616438357,0.52,1.0,1.0,0.0,624.2202745473428,Fair (Elevated Risk)
1,1,1,1500000000000.0,1500000000000.0,1,1.0,0.0,0,0,0.0,0.0,1500000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x02a5948adf2f74c62c6feb8282786e4303e5275d,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
77,7,4,4027294510205123.5,52302526106560.05,88,0.875,1.0001620528548796,24,11,0.0,1.156915966122685,3488427526621730.5,268911702835720.7,0.0770867964959962,1.0,39,1.625,0.09090909090909091,0.8,0.4800397497827066,1.0,0.07792207792207792,0,0,0,0.07792207792207792,0.0,1.0,0.2597402597402597,0.0,0.0,0x02a5c129419ffe445e6c07357715994a513741f6,0.6884308403387731,1.0,0.21465753424657535,0.3745454545454546,1.0,1.0,0.0,691.760885676225,Fair (Elevated Risk)
9,4,4,39953881425503.66,4439320158389.295,59,0.15254237288135594,0.11164444444444445,2,2,0.2756441771997057,7.341468460648148,39953881420000.0,4500.0,1.1262985822817712e-10,1.0,3,1.5,0.4444444444444444,0.8,0.7713600328728566,0.42857142857142855,0.0,0,0,0,0.4444444444444444,0.0,1.0,0.6666666666666666,0.0,0.0,0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,0.35393634633120796,1.0,0.10918969120037149,0.5866666666666667,1.0,1.0,0.0,613.5292069295244,Fair (Elevated Risk)
87,3,4,1.3551298139499894e+16,155762047580458.56,57,1.5263157894736843,0.6175950797455777,23,16,0.09587973237121583,0.654490471574074,4949370168626206.0,3880407432904006.0,0.7840204512286638,1.0,44,1.9130434782608696,0.034482758620689655,0.8,0.31182370873528276,1.0,0.20689655172413793,0,0,0,0.5287356321839081,0.0,1.0,0.7241379310344828,0.0,0.0,0x02a73cd5c9135b68798838407a136b41ddea3c5e,0.5692570468938551,1.0,0.21580389329488103,0.34068965517241384,1.0,1.0,0.0,658.7538112349373,Fair (Elevated Risk)
2,1,1,2.048916,1.024458,5,0.4,0.0,0,0,1.0,4.9228703703703705,2.048916,0.0,0.0,1.0,2,2.0,0.5,0.2,0.882148869802242,0.2857142857142857,0.5,0,0,0,1.0,0.0,6.073982217375276e-05,0.0,0.0,0.0,0x02a73d22bd486381e61eca664377a06c446d5316,0.5507712962962963,1.0,0.04021917808219178,0.38,1.0,1.0,0.4001214796443475,651.7317747686202,Fair (Elevated Risk)
85,5,2,2.9947792463262246e+17,3523269701560264.5,93,0.9139784946236559,0.0,10,0,0.0,1.0984769069560185,2.42715099e+17,5.676282563262245e+16,0.23386606711526606,1.0,75,7.5,0.058823529411764705,0.4,0.665144116826194,1.0,0.2235294117647059,0,0,0,0.25882352941176473,0.0,1.0,0.9058823529411765,0.1361609592214561,0.0,0x02a7c650e9a1a2d66deab637c07e1d627587c083,0.2890152309304398,1.0,0.2259949918986596,0.19529411764705884,1.0,1.0,0.0,575.6824682821148,Poor (High Risk)
1,1,1,1.003248,1.003248,1,1.0,0.0,0,0,0.0,0.0,1.003248,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x02a7d44b26eb2d8db454dbf7b9411ca9346cb1fb,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
6,2,2,1392536582631681.0,232089430438613.5,52,0.11538461538461539,0.0,1,0,0.6150998205402496,10.376085648148148,1392163291315840.5,373291315840.6226,0.0002681375943247263,1.0,5,5.0,0.3333333333333333,0.4,0.8745378912151531,0.42857142857142855,0.5,0,0,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0x02a7d80d21a3ab1719dd16ab66d716e588d79595,0.38076908968059336,1.0,0.09471022128556375,0.36,1.0,1.0,0.0,595.3988056129829,Poor (High Risk)
1,1,1,4091265917.969648,4091265917.969648,1,1.0,0.0,0,0,0.0,0.0,4091265917.969648,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x02a804c44c2ea1f8668904b3f52db0b41cd3782b,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
53,1,2,4.8339250192052224e+17,9120613243783438.0,43,1.2325581395348837,0.0,0,0,0.065383455680872,0.8105050302662037,2.4800694876718784e+17,0.0,0.0,1.0,36,36.0,0.018867924528301886,0.4,0.4124658824373576,1.0,0.11320754716981132,0,0,0,0.32075471698113206,0.0,1.0,0.6792452830188679,0.0,0.0,0x02a83b64466333f227303407d37c7e8e8fefd5b6,0.31150998640159955,1.0,0.16928958266964,0.17132075471698116,1.0,1.0,0.0,570.403009472544,Poor (High Risk)
2,1,1,12636658428.730375,6318329214.365188,2,1.0,0.0,0,0,1.0,1.6400578703703703,12636658428.730375,0.0,0.0,1.0,2,2.0,0.5,0.2,0.4696699141100894,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.0020497853257861118,0.0,0.0,0.0,0x02a84f912d51ca31f8505789c648b842c576cf45,0.5835994212962963,1.0,0.08328767123287673,0.38,1.0,1.0,0.4040995706515722,666.5979845415843,Fair (Elevated Risk)
52,6,4,296258903625248.8,5697286608177.861,67,0.7761194029850746,1.0143042504451408e-12,8,5,0.41081408753456117,1.2967236292592592,259091497022232.4,37142296291735.39,0.14335590599697776,1.0,34,4.25,0.11538461538461539,0.8,0.3036401478110812,0.8571428571428571,0.09615384615384616,0,0,0,0.36538461538461536,0.0,1.0,0.36538461538461536,0.0,0.0,0x02a8f422e4623cf409b2a1a64a603b16357ea9da,0.4102769899681815,1.0,0.17222653854017583,0.38923076923076927,1.0,1.0,0.0,617.3263051961487,Fair (Elevated Risk)
22,1,4,181546915775665.5,8252132535257.522,73,0.3013698630136986,0.44107027849626684,3,3,0.34958690812480975,3.461702491180555,64983397262566.02,59014847003049.72,0.908152689595462,0.4592365520226901,11,3.6666666666666665,0.045454545454545456,0.8,0.6981896852500464,0.42857142857142855,0.5454545454545454,0,0,0,0.2727272727272727,0.0,1.0,0.5,0.0,0.0,0x02a904869e43d0be61a71f2e6e7af45f9dd27988,0.5466871589241441,0.4592365520226901,0.1441095890410959,0.34727272727272734,1.0,1.0,0.0,534.8628112190112,Poor (High Risk)
2,1,1,3000000000000.0,1500000000000.0,3,0.6666666666666666,0.0,0,0,1.0,2.8077893518518517,3000000000000.0,0.0,0.0,1.0,2,2.0,0.5,0.2,0.7053721745056052,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.09428090415820634,1.0,0.0,0.0,0x02a9cc149af402d3be54456c16da64f5004d467d,0.5719221064814815,1.0,0.0582648401826484,0.38,1.0,1.0,0.5885618083164127,669.1483430635883,Fair (Elevated Risk)
28,7,4,2005771812212953.2,71634707579034.05,48,0.5833333333333334,1.0035330773897824,10,5,0.4467166648275118,1.7749078360763888,594360873883498.9,701000000002418.4,1.179418146120806,0.0,6,0.6,0.25,0.8,0.7411899204813788,0.8571428571428571,0.25,0,0,0,0.39285714285714285,0.0,1.0,0.5357142857142857,0.0,0.0,0x02aa6d3779d28383d69cd4221cd7dc2685011337,0.8162659210874896,0.0,0.12557077625570776,0.4700000000000001,1.0,1.0,0.0,519.9020967102285,Poor (High Risk)
2,1,1,1201.231287,600.6156435,18,0.1111111111111111,0.0,0,0,1.0,17.59991898148148,0.0,0.0,0.0,1.0,0,0.0,0.5,0.2,0.4107443490112104,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.001455291691350482,0.0,0.0,0.0,0x02ab1b3a8ac8e1aa17756058e67ef68be0508a2d,0.4240008101851852,1.0,0.0384779299847793,0.38,1.0,1.0,0.402910583382701,619.9174212131483,Fair (Elevated Risk)
2,2,1,2.234817,1.1174085,7,0.2857142857142857,0.0,0,0,1.0,6.751215277777778,2.234817,0.0,0.0,1.0,2,2.0,1.0,0.2,0.6464466094067263,0.14285714285714285,1.0,0,0,0,1.0,0.0,0.0021294041692834593,0.0,0.0,0.0,0x02ab74c629a0cb6e86e3cddaabfe05ca79a73bb1,0.5324878472222222,1.0,0.03436399217221135,0.6799999999999999,1.0,1.0,0.404258808338567,676.4895010483156,Fair (Elevated Risk)
3,3,1,65321370810773.98,21773790270257.992,1,3.0,0.0,0,0,0.0,0.005671296296296297,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,1.0,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.5959389821791157,0.0,0x02abe3cc8093daacee107e802ee44cb5f1379e1a,0.29994328703703704,1.0,0.24164383561643835,0.6799999999999999,1.0,1.0,0.0,629.2323971017249,Fair (Elevated Risk)
7,4,3,228598658183060.94,32656951169008.707,64,0.109375,0.0,1,0,0.45289879556780677,10.504949845671296,208598658182530.03,20000000000000.0,0.09587789381894972,1.0,5,5.0,0.5714285714285714,0.6,0.8236915881625154,0.2857142857142857,0.8571428571428571,0,0,0,0.14285714285714285,0.0,1.0,0.7142857142857143,0.0,0.0,0x02ac4c9dca975e634793849092d2d5eac8d088c2,0.33082014021362904,1.0,0.11395547945205478,0.5828571428571427,1.0,1.0,0.0,608.0840712569297,Fair (Elevated Risk)
2,1,1,4210867399.325418,2105433699.662709,9,0.2222222222222222,0.0,0,0,1.0,8.18537037037037,4210867399.325418,0.0,0.0,1.0,2,2.0,0.5,0.2,0.7642977396044841,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x02ac7fe137f02f295382a5b9d298ceac978c96ad,0.5181462962962963,1.0,0.03257229832572298,0.38,1.0,1.0,0.0,622.4224188229326,Fair (Elevated Risk)
1,1,1,1.020796,1.020796,1,1.0,0.0,0,0,0.0,0.0,1.020796,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x02acfb247839cf5215aec318227dda400011e2ef,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
95,6,4,7.907672001597586e+16,832386526483956.4,127,0.7480314960629921,0.8507013460397898,18,15,0.13698424056748082,1.3410202423148148,6.404272191602899e+16,42237.092275999996,6.595143212585511e-13,1.0,38,2.111111111111111,0.06315789473684211,0.8,0.5248704360642056,1.0,0.23157894736842105,0,0,0,0.08421052631578947,0.0,1.0,0.631578947368421,0.0,0.0,0x02ad56758fef56099cf57531d0c97bb1aa1f076e,0.6679656081630121,1.0,0.2686096429727106,0.3578947368421053,1.0,1.0,0.0,693.0723221708702,Fair (Elevated Risk)
2,2,1,7000109013132883.0,3500054506566441.5,1,2.0,0.0,0,0,0.0,0.0018981481481481482,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x02ada5d70b06b6db17011ed129b9b1738de45538,0.2999810185185185,1.0,0.16164383561643839,0.6799999999999999,1.0,1.0,0.0,617.2418299720954,Fair (Elevated Risk)
116,7,4,2.1247763237406352e+17,1831703727362616.5,142,0.8169014084507042,1.0006689832546836,10,15,0.2651146481385688,1.2293588969328704,1.0626903175632309e+17,4.124140674980533e+16,0.38808490176491545,1.0,73,7.3,0.0603448275862069,0.8,0.30604819239539804,1.0,0.1810344827586207,0,0,0,0.02586206896551724,0.0,1.0,0.5,0.0,0.0,0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,0.7672408054722419,1.0,0.2987767702103029,0.3562068965517242,1.0,1.0,0.0,722.2474065547783,Good (Moderate Risk)
